MG;310220;Alvarenga;1;3;4558
MG;310230;Alvinópolis;5;2;15251
MG;310240;Alvorada de Minas;1;3;3482
MG;310250;Amparo do Serra;1;3;5245
MG;310260;Andradas;22;2;34956
MG;310280;Andrelândia;20;7;12035
MG;310285;Angelândia;21;12;8130
MG;310290;Antônio Carlos;27;12;7087
MG;310300;Antônio Dias;1;6;9435
MG;310310;Antônio Prado de Minas;1;3;1962
MG;310320;Araçaí;1;3;2384
MG;310330;Aracitaba;1;3;1875
MG;310340;Araçuaí;21;9;36083
MG;310350;Araguari;28;8;106403
MG;310360;Arantina;1;3;2544
MG;310370;Araponga;1;3;8029
MG;310375;Araporã;27;4;6113
MG;310380;Arapuá;1;3;2699
MG;310390;Araújos;1;1;7201
MG;310400;Araxá;19;12;87764
MG;310410;Arceburgo;24;6;7994
MG;310420;Arcos;16;7;34763
MG;310430;Areado;10;9;13181
MG;310440;Argirita;1;3;2995
MG;310445;Aricanduva;21;12;4832
MG;310450;Arinos;1;3;17592
MG;310460;Astolfo Dutra;17;12;12510
MG;310470;Ataléia;31;12;15078
MG;310480;Augusto de Lima;1;3;4589
MG;310490;Baependi;2;5;18016
MG;310500;Baldim;1;1;8274
MG;310510;Bambuí;10;7;21850
MG;310520;Bandeira;3;3;5337
MG;310530;Bandeira do Sul;1;3;5106
MG;310540;Barão de Cocais;1;1;26421
MG;310550;Barão de Monte Alto;30;12;5656
MG;310560;Barbacena;14;8;122377
MG;310570;Barra Longa;1;1;6965
MG;310590;Barroso;12;12;19352
MG;310600;Bela Vista de Minas;29;4;9968
MG;310610;Belmiro Braga;10;3;3067
MG;310620;Belo Horizonte;12;12;2412937
MG;310630;Belo Oriente;1;3;21369
MG;310640;Belo Vale;17;12;7267
MG;310650;Berilo;1;3;13214
MG;310665;Berizal;21;12;4399
MG;310660;Bertópolis;1;3;4588
MG;310670;Betim;17;12;415098
MG;310680;Bias Fortes;17;12;3880
MG;310690;Bicas;7;9;13638
MG;310700;Biquinhas;1;3;2592
MG;310710;Boa Esperança;15;10;12912
MG;310720;Bocaina de Minas;12;12;5034
MG;310730;Bocaiúva;14;7;44657
MG;310740;Bom Despacho;1;6;42260
MG;310750;Bom Jardim de Minas;17;12;6481
MG;310760;Bom Jesus da Penha;1;3;3787
MG;310770;Bom Jesus do Amparo;12;12;5412
MG;310780;Bom Jesus do Galho;31;12;15198
MG;310790;Bom Repouso;12;12;10482
MG;310800;Bom Sucesso;8;9;17194
MG;310810;Bonfim;7;10;6715
MG;310820;Bonfinópolis de Minas;1;3;5828
MG;310825;Bonito de Minas;21;12;8787
MG;310830;Borda da Mata;16;11;14892
MG;310840;Botelhos;30;8;14853
MG;310850;Botumirim;1;3;6435
MG;310870;Brás Pires;1;1;4592
MG;310855;Brasilândia de Minas;22;5;12821
MG;310860;Brasília de Minas;26;7;31165
MG;310890;Brasópolis;16;9;14452
MG;310880;Braúnas;12;12;5208
MG;310900;Brumadinho;17;12;31965
MG;310910;Bueno Brandão;19;10;10864
MG;310920;Buenópolis;17;12;9522
MG;310925;Bugre;21;12;3960
MG;310930;Buritis;1;3;21472
MG;310940;Buritizeiro;1;3;26133
MG;310945;Cabeceira Grande;22;11;6294
MG;310950;Cabo Verde;15;8;13614
MG;310960;Cachoeira da Prata;1;3;3802
MG;310970;Cachoeira de Minas;1;6;10820
MG;310270;Cachoeira de Pajeú;1;3;9089
MG;310980;Cachoeira Dourada;30;12;2470
MG;310990;Caetanópolis;13;6;9490
MG;311000;Caeté;14;2;39039
MG;311010;Caiana;1;3;4537
MG;311020;Cajuri;30;12;4015
MG;311030;Caldas;27;3;13901
MG;311040;Camacho;1;3;3204
MG;311050;Camanducaia;20;7;19708
MG;311060;Cambuí;24;5;25010
MG;311070;Cambuquira;12;5;12520
MG;311080;Campanário;31;8;3592
MG;311090;Campanha;2;10;15169
MG;311100;Campestre;30;8;20251
MG;311110;Campina Verde;17;12;18680
MG;311115;Campo Azul;20;1;3828
MG;311120;Campo Belo;28;9;51375
MG;311130;Campo do Meio;27;12;16122
MG;311140;Campo Florido;17;12;9590
MG;311150;Campos Altos;23;9;13184
MG;311160;Campos Gerais;16;9;26954
MG;311190;Cana Verde;1;9;5712
MG;311170;Canaã;3;3;4668
MG;311180;Canápolis;14;7;11313
MG;311200;Candeias;17;12;78618
MG;311205;Cantagalo;21;12;3967
MG;311210;Caparaó;1;3;4863
MG;311220;Capela Nova;2;1;4598
MG;311230;Capelinha;10;9;33061
MG;311240;Capetinga;9;3;7154
MG;311250;Capim Branco;1;1;8763
MG;311260;Capinópolis;15;6;15302
MG;311265;Capitão Andrade;1;1;4801
MG;311270;Capitão Enéas;3;6;14106
MG;311280;Capitólio;27;12;7634
MG;311290;Caputira;30;12;8855
MG;311300;Caraí;1;1;21530
MG;311310;Caranaíba;1;3;3445
MG;311320;Carandaí;27;4;22240
MG;311330;Carangola;7;1;32068
MG;311340;Caratinga;24;6;81731
MG;311350;Carbonita;3;3;10145
MG;311360;Careaçu;1;1;6029
MG;311370;Carlos Chagas;17;12;20812
MG;311380;Carmésia;1;3;2550
MG;311390;Carmo da Cachoeira;17;12;11656
MG;311400;Carmo da Mata;17;12;10942
MG;311410;Carmo de Minas;16;9;13657
MG;311420;Carmo do Cajuru;27;12;18943
MG;311430;Carmo do Paranaíba;4;10;30712
MG;311440;Carmo do Rio Claro;5;11;19480
MG;311450;Carmópolis de Minas;27;12;15743
MG;311455;Carneirinho;27;4;8859
MG;311460;Carrancas;1;1;4015
MG;311470;Carvalhópolis;17;5;3234
MG;311480;Carvalhos;12;10;4611
MG;311490;Casa Grande;2;3;2100
MG;311500;Cascalho Rico;24;6;2799
MG;311510;Cássia;15;2;17067
MG;311530;Cataguases;7;9;67384
MG;311535;Catas Altas;8;12;4561
MG;311540;Catas Altas da Noruega;1;3;3424
MG;311545;Catuji;1;1;6597
MG;311547;Catuti;21;12;5303
MG;311550;Caxambu;16;9;21009
MG;311560;Cedro do Abaeté;2;3;1203
MG;311570;Central de Minas;1;3;6590
MG;311580;Centralina;9;1;10219
MG;311590;Chácara;1;3;2613
MG;311600;Chalé;1;3;5465
MG;311610;Chapada do Norte;3;3;15449
MG;311615;Chapada Gaúcha;25;8;10266
MG;311620;Chiador;12;12;2893
MG;311630;Cipotânea;7;8;6539
MG;311640;Claraval;12;12;4295
MG;311650;Claro dos Poções;3;3;8131
MG;311660;Cláudio;30;8;24590
MG;311670;Coimbra;27;12;6886
MG;311680;Coluna;12;12;9281
MG;311690;Comendador Gomes;1;1;3087
MG;311700;Comercinho;1;1;8720
MG;311710;Conceição da Aparecida;1;1;10215
MG;311520;Conceição da Barra de Minas;1;3;3960
MG;311730;Conceição das Alagoas;17;12;20426
MG;311720;Conceição das Pedras;1;3;2726
MG;311740;Conceição de Ipanema;1;1;4396
MG;311750;Conceição do Mato Dentro;8;12;18070
MG;311760;Conceição do Pará;1;3;4725
MG;311770;Conceição do Rio Verde;30;8;12708
MG;311780;Conceição dos Ouros;8;8;10204
MG;311783;Cônego Marinho;21;12;6279
MG;311787;Confins;21;12;5680
MG;311790;Congonhal;12;12;9692
MG;311800;Congonhas;17;12;45984
MG;311810;Congonhas do Norte;1;3;5110
MG;311820;Conquista;12;10;6580
MG;311830;Conselheiro Lafaiete;19;9;109280
MG;311840;Conselheiro Pena;17;12;21793
MG;311850;Consolação;1;3;1695
MG;311860;Contagem;30;8;608650
MG;311870;Coqueiral;27;12;9466
MG;311880;Coração de Jesus;1;6;26131
MG;311890;Cordisburgo;17;12;9033
MG;311900;Cordislândia;1;3;3570
MG;311910;Corinto;20;7;22741
MG;311920;Coroaci;1;1;10776
MG;311930;Coromandel;7;9;27392
MG;311940;Coronel Fabriciano;20;1;100805
MG;311950;Coronel Murta;12;12;9120
MG;311960;Coronel Pacheco;30;8;2457
MG;311970;Coronel Xavier Chaves;8;12;3194
MG;311980;Córrego Danta;1;1;3423
MG;311990;Córrego do Bom Jesus;12;12;3724
MG;311995;Córrego Fundo;12;10;5635
MG;312000;Córrego Novo;1;3;3155
MG;312010;Couto de Magalhães de Minas;5;3;4887
MG;312015;Crisólita;1;1;5659
MG;312020;Cristais;4;6;10631
MG;312030;Cristália;1;3;5731
MG;312040;Cristiano Otoni;17;12;4881
MG;312050;Cristina;13;5;10955
MG;312060;Crucilândia;27;12;4593
MG;312070;Cruzeiro da Fortaleza;1;3;3760
MG;312080;Cruzília;27;12;14656
MG;312083;Cuparaque;21;12;4404
MG;312087;Curral de Dentro;22;12;6907
MG;312090;Curvelo;30;7;71611
MG;312100;Datas;1;3;5418
MG;312110;Delfim Moreira;27;12;7834
MG;312120;Delfinópolis;17;12;6698
MG;312125;Delta;12;12;6600
MG;312130;Descoberto;30;5;4876
MG;312140;Desterro de Entre Rios;12;12;6914
MG;312150;Desterro do Melo;1;3;3198
MG;312160;Diamantina;6;3;44746
MG;312170;Diogo de Vasconcelos;8;9;3941
MG;312180;Dionísio;27;12;10234
MG;312190;Divinésia;1;3;3276
MG;312200;Divino;17;12;19245
MG;312210;Divino das Laranjeiras;1;3;4934
MG;312220;Divinolândia de Minas;1;3;6724
MG;312230;Divinópolis;1;6;209921
MG;312235;Divisa Alegre;22;12;5793
MG;312240;Divisa Nova;17;12;5619
MG;312245;Divisópolis;27;4;7852
MG;312247;Dom Bosco;21;12;3781
MG;312250;Dom Cavati;1;3;5593
MG;312260;Dom Joaquim;17;12;4530
MG;312270;Dom Silvério;14;8;5284
MG;312280;Dom Viçoso;7;10;3020
MG;312290;Dona Eusébia;1;3;5569
MG;312300;Dores de Campos;17;12;9276
MG;312310;Dores de Guanhães;31;12;5528
MG;312320;Dores do Indaiá;8;10;13996
MG;312330;Dores do Turvo;1;1;4572
MG;312340;Doresópolis;1;3;1492
MG;312350;Douradoquara;1;3;1846
MG;312352;Durandé;24;4;6932
MG;312360;Elói Mendes;30;8;24161
MG;312370;Engenheiro Caldas;1;3;10317
MG;312380;Engenheiro Navarro;1;3;7079
MG;312385;Entre Folhas;1;1;4931
MG;312390;Entre Rios de Minas;20;1;13887
MG;312400;Ervália;17;6;18002
MG;312410;Esmeraldas;16;9;55436
MG;312420;Espera Feliz;18;9;20835
MG;312430;Espinosa;9;3;31322
MG;312440;Espírito Santo do Dourado;1;3;4293
MG;312450;Estiva;27;12;10920
MG;312460;Estrela Dalva;1;1;2497
MG;312470;Estrela do Indaiá;27;12;3651
MG;312480;Estrela do Sul;19;9;7136
MG;312490;Eugenópolis;3;5;10291
MG;312500;Ewbank da Câmara;1;9;3567
MG;312510;Extrema;22;5;24886
MG;312520;Fama;19;3;2219
MG;312530;Faria Lemos;12;12;3612
MG;312540;Felício dos Santos;1;3;5685
MG;312560;Felisburgo;1;3;6687
MG;312570;Felixlândia;20;3;13618
MG;312580;Fernandes Tourinho;1;3;2612
MG;312590;Ferros;23;9;11387
MG;312595;Fervedouro;1;1;10261
MG;312600;Florestal;1;3;5928
MG;312610;Formiga;6;6;64585
MG;312620;Formoso;1;3;5241
MG;312630;Fortaleza de Minas;1;3;3837
MG;312640;Fortuna de Minas;1;3;2454
MG;312650;Francisco Badaró;1;3;10269
MG;312660;Francisco Dumont;1;3;4759
MG;312670;Francisco Sá;8;9;24838
MG;312675;Franciscópolis;22;12;5664
MG;312680;Frei Gaspar;24;7;6343
MG;312690;Frei Inocêncio;2;3;8873
MG;312695;Frei Lagonegro;21;12;3342
MG;312700;Fronteira;18;7;13983
MG;312705;Fronteira dos Vales;1;3;4835
MG;312707;Fruta de Leite;21;12;6327
MG;312710;Frutal;4;10;51766
MG;312720;Funilândia;30;12;3639
MG;312730;Galiléia;8;12;7302
MG;312733;Gameleiras;21;12;5226
MG;312735;Glaucilândia;21;12;2932
MG;312737;Goiabeira;22;12;3052
MG;312738;Goianá;21;12;3643
MG;312740;Gonçalves;1;3;4270
MG;312750;Gonzaga;1;3;5620
MG;312760;Gouveia;1;1;11569
MG;312770;Governador Valadares;30;1;260396
MG;312780;Grão Mogol;23;3;14594
MG;312790;Grupiara;1;3;1412
MG;312800;Guanhães;25;10;29286
MG;312810;Guapé;4;10;13152
MG;312820;Guaraciaba;1;7;10428
MG;312825;Guaraciama;21;12;4554
MG;312830;Guaranésia;16;9;18147
MG;312840;Guarani;30;8;9487
MG;312850;Guarará;5;12;4017
MG;312860;Guarda-Mor;1;3;6577
MG;312870;Guaxupé;1;6;47894
MG;312880;Guidoval;26;7;7321
MG;312890;Guimarânia;1;3;6946
MG;312900;Guiricema;17;12;8906
MG;312910;Gurinhatã;30;9;6194
MG;312920;Heliodora;26;12;6005
MG;312930;Iapu;1;1;10851
MG;312940;Ibertioga;1;3;5057
MG;312950;Ibiá;7;9;22069
MG;312960;Ibiaí;1;3;7571
MG;312965;Ibiracatu;21;12;5898
MG;312970;Ibiraci;7;9;11023
MG;312980;Ibirité;1;3;148535
MG;312990;Ibitiúra de Minas;1;3;3382
MG;313000;Ibituruna;1;3;2825
MG;313005;Icaraí de Minas;1;1;10331
MG;313010;Igarapé;1;3;31135
MG;313020;Igaratinga;1;3;8477
MG;313030;Iguatama;15;8;7632
MG;313040;Ijaci;1;3;5687
MG;313050;Ilicínea;12;12;11265
MG;313055;Imbé de Minas;21;12;6324
MG;313060;Inconfidentes;1;3;7253
MG;313065;Indaiabira;21;12;7482
MG;313070;Indianópolis;17;12;4138
MG;313080;Ingaí;1;3;2496
MG;313090;Inhapim;17;12;24289
MG;313100;Inhaúma;27;12;5347
MG;313110;Inimutaba;31;3;6420
MG;313115;Ipaba;1;1;14844
MG;313120;Ipanema;7;9;17128
MG;313130;Ipatinga;29;4;238397
MG;313140;Ipiaçu;1;9;4191
MG;313150;Ipuiúna;12;12;9183
MG;313160;Iraí de Minas;31;3;6295
MG;313170;Itabira;9;10;105159
MG;313180;Itabirinha;8;12;10338
MG;313190;Itabirito;7;9;41522
MG;313200;Itacambira;1;3;5018
MG;313210;Itacarambi;2;3;17626
MG;313220;Itaguara;31;12;12292
MG;313230;Itaipé;30;12;11497
MG;313240;Itajubá;19;3;86673
MG;313250;Itamarandiba;24;6;31883
MG;313260;Itamarati de Minas;1;3;4035
MG;313270;Itambacuri;13;4;22635
MG;313280;Itambé do Mato Dentro;1;3;2434
MG;313290;Itamogi;24;6;10828
MG;313300;Itamonte;17;12;13756
MG;313310;Itanhandu;7;9;14395
MG;313320;Itanhomi;1;1;11880
MG;313330;Itaobim;16;8;20986
MG;313340;Itapagipe;27;12;14019
MG;313350;Itapecerica;20;11;20653
MG;313360;Itapeva;1;3;7722
MG;313370;Itatiaiuçu;1;3;8953
MG;313375;Itaú de Minas;11;9;14551
MG;313380;Itaúna;16;9;81833
MG;313390;Itaverava;30;12;5724
MG;313400;Itinga;31;12;14587
MG;313410;Itueta;20;3;5830
MG;313420;Ituiutaba;16;9;92727
MG;313430;Itumirim;1;1;6439
MG;313440;Iturama;23;8;31495
MG;313450;Itutinga;12;12;4051
MG;313460;Jaboticatubas;17;12;15496
MG;313470;Jacinto;31;12;12422
MG;313480;Jacuí;19;7;7225
MG;313490;Jacutinga;16;9;3567
MG;313500;Jaguaraçu;12;12;2782
MG;313505;Jaíba;27;4;30386
MG;313507;Jampruca;1;1;4926
MG;313510;Janaúba;27;12;65387
MG;313520;Januária;7;10;64985
MG;313530;Japaraíba;1;3;3688
MG;313535;Japonvar;21;12;8232
MG;313540;Jeceaba;12;12;5892
MG;313545;Jenipapo de Minas;1;1;6905
MG;313550;Jequeri;9;9;12965
MG;313560;Jequitaí;27;12;8029
MG;313570;Jequitibá;27;12;5491
MG;313580;Jequitinhonha;29;9;23982
MG;313590;Jesuânia;27;12;4821
MG;313600;Joaíma;27;12;14881
MG;313610;Joanésia;12;12;5628
MG;313620;João Monlevade;29;4;71658
MG;313630;João Pinheiro;30;8;43229
MG;313640;Joaquim Felício;1;3;3937
MG;313650;Jordânia;27;12;10751
MG;313652;José Gonçalves de Minas;21;12;4547
MG;313655;José Raydan;21;12;4146
MG;313657;Josenópolis;22;12;4440
MG;313665;Juatuba;28;4;19528
MG;313670;Juiz de Fora;31;5;513348
MG;313680;Juramento;12;12;3960
MG;313690;Juruaia;27;12;8260
MG;313695;Juvenília;21;9;6050
MG;313700;Ladainha;1;1;16479
MG;313710;Lagamar;31;12;7636
MG;313720;Lagoa da Prata;27;12;44159
MG;313730;Lagoa dos Patos;1;3;4448
MG;313740;Lagoa Dourada;6;6;11792
MG;313750;Lagoa Formosa;1;3;16521
MG;313753;Lagoa Grande;27;4;21125
MG;313760;Lagoa Santa;17;12;1225
MG;313770;Lajinha;22;6;17580
MG;313780;Lambari;18;9;18547
MG;313790;Lamim;31;5;3546
MG;313800;Laranjal;17;12;6322
MG;313810;Lassance;12;12;6458
MG;313820;Lavras;13;10;87421
MG;313830;Leandro Ferreira;1;3;2955
MG;313835;Leme do Prado;22;12;4930
MG;313840;Leopoldina;27;4;49915
MG;313850;Liberdade;17;12;5333
MG;313860;Lima Duarte;30;10;15909
MG;313862;Limeira do Oeste;29;6;6492
MG;313865;Lontra;1;1;7979
MG;313867;Luisburgo;21;12;6276
MG;313868;Luislândia;22;12;6432
MG;313870;Luminárias;1;1;5374
MG;313880;Luz;7;9;17173
MG;313890;Machacalis;1;1;6855
MG;313900;Machado;13;9;37567
MG;313910;Madre de Deus de Minas;12;12;4951
MG;313920;Malacacheta;14;9;17917
MG;313925;Mamonas;1;1;6247
MG;313930;Manga;7;9;20903
MG;313940;Manhuaçu;5;11;74297
MG;313950;Manhumirim;16;3;20209
MG;313960;Mantena;13;6;26721
MG;313980;Mar de Espanha;24;9;11139
MG;313970;Maravilhas;12;12;6840
MG;313990;Maria da Fé;1;6;14249
MG;314000;Mariana;16;7;51693
MG;314010;Marilac;13;3;4285
MG;314015;Mário Campos;21;12;11421
MG;314020;Maripá de Minas;1;3;2827
MG;314030;Marliéria;12;12;3743
MG;314040;Marmelópolis;1;3;3100
MG;314050;Martinho Campos;17;12;12165
MG;314053;Martins Soares;22;10;6338
MG;314055;Mata Verde;1;1;7458
MG;314060;Materlândia;1;3;4662
MG;314070;Mateus Leme;17;12;25627
MG;317150;Mathias Lobato;31;3;3457
MG;314080;Matias Barbosa;7;9;13205
MG;314085;Matias Cardoso;1;1;10270
MG;314090;Matipó;17;12;16430
MG;314100;Mato Verde;1;1;12664
MG;314110;Matozinhos;23;8;33317
MG;314120;Matutina;10;1;3700
MG;314130;Medeiros;1;3;3238
MG;314140;Medina;22;5;20667
MG;314150;Mendes Pimentel;23;8;6431
MG;314160;Mercês;1;6;10452
MG;314170;Mesquita;7;9;6493
MG;314180;Minas Novas;2;10;30578
MG;314190;Minduri;12;12;3603
MG;314200;Mirabela;3;3;12769
MG;314210;Miradouro;17;12;10197
MG;314220;Miraí;7;9;12949
MG;314225;Miravânia;21;12;4708
MG;314230;Moeda;12;12;4506
MG;314240;Moema;12;12;6754
MG;314250;Monjolos;1;3;2303
MG;314260;Monsenhor Paulo;8;12;7391
MG;314270;Montalvânia;22;4;15961
MG;314280;Monte Alegre de Minas;16;9;18348
MG;314290;Monte Azul;4;10;22437
MG;314300;Monte Belo;7;5;12573
MG;314310;Monte Carmelo;6;10;44367
MG;314315;Monte Formoso;21;12;4709
MG;314320;Monte Santo de Minas;26;6;20133
MG;314340;Monte Sião;29;3;19228
MG;314330;Montes Claros;3;7;352384
MG;314345;Montezuma;1;1;7259
MG;314350;Morada Nova de Minas;17;9;8297
MG;314360;Morro da Garça;1;3;2887
MG;314370;Morro do Pilar;12;12;3474
MG;314380;Munhoz;12;12;6298
MG;314390;Muriaé;16;5;95548
MG;314400;Mutum;17;6;26331
MG;314410;Muzambinho;30;11;19925
MG;314420;Nacip Raydan;1;3;2957
MG;314430;Nanuque;27;12;40307
MG;314435;Naque;21;12;5885
MG;314437;Natalândia;21;12;3271
MG;314440;Natércia;20;7;4623
MG;314450;Nazareno;12;12;7716
MG;314460;Nepomuceno;30;8;24430
MG;314465;Ninheira;1;2;10414
MG;314467;Nova Belém;20;7;3629
MG;314470;Nova Era;19;3;17932
MG;314480;Nova Lima;5;2;72207
MG;314490;Nova Módica;23;4;3878
MG;314500;Nova Ponte;17;12;11586
MG;314505;Nova Porteirinha;21;12;7358
MG;314510;Nova Resende;10;9;14145
MG;314520;Nova Serrana;1;1;60195
MG;313660;Nova União;3;3;7750
MG;314530;Novo Cruzeiro;1;1;30331
MG;314535;Novo Oriente de Minas;21;12;10327
MG;314537;Novorizonte;21;12;4899
MG;314540;Olaria;1;3;2380
MG;314545;Olhos-d'Água;21;12;4991
MG;314550;Olímpio Noronha;1;3;2505
MG;314560;Oliveira;19;9;37805
MG;314570;Oliveira Fortes;12;12;1939
MG;314580;Onça de Pitangui;1;3;3019
MG;314585;Oratórios;22;10;4385
MG;314587;Orizânia;21;12;6771
MG;314590;Ouro Branco;12;12;33548
MG;314600;Ouro Fino;16;3;31154
MG;314610;Ouro Preto;8;7;67048
MG;314620;Ouro Verde de Minas;15;1;6832
MG;314625;Padre Carvalho;21;12;5828
MG;314630;Padre Paraíso;31;12;18120
MG;314655;Pai Pedro;21;12;5979
MG;314640;Paineiras;30;12;4594
MG;314650;Pains;31;12;8122
MG;314660;Paiva;8;7;1630
MG;314670;Palma;24;5;6118
MG;314675;Palmópolis;29;4;7041
MG;314690;Papagaios;20;1;14410
MG;314710;Pará de Minas;20;9;79852
MG;314700;Paracatu;20;10;79739
MG;314720;Paraguaçu;30;8;19603
MG;314730;Paraisópolis;25;1;18088
MG;314740;Paraopeba;1;6;22204
MG;314760;Passa Quatro;1;9;15285
MG;314770;Passa Tempo;30;8;8494
MG;314750;Passabém;19;3;1801
MG;314780;Passa-Vinte;12;12;2082
MG;314790;Passos;14;5;102765
MG;314795;Patis;21;12;5346
MG;314800;Patos de Minas;24;5;133054
MG;314810;Patrocínio;7;4;81589
MG;314820;Patrocínio do Muriaé;24;5;5319
MG;314830;Paula Cândido;1;1;9086
MG;314840;Paulistas;12;12;4893
MG;314850;Pavão;1;3;8868
MG;314860;Peçanha;7;1;17157
MG;314870;Pedra Azul;1;6;24851
MG;314875;Pedra Bonita;22;10;6474
MG;314880;Pedra do Anta;30;12;3672
MG;314890;Pedra do Indaiá;1;3;3921
MG;314900;Pedra Dourada;1;3;2100
MG;314910;Pedralva;7;5;11184
MG;314915;Pedras de Maria da Cruz;27;4;10976
MG;314920;Pedrinópolis;1;3;3448
MG;314930;Pedro Leopoldo;27;1;56518
MG;314940;Pedro Teixeira;1;3;1658
MG;314950;Pequeri;13;12;2997
MG;314960;Pequi;1;6;4232
MG;314970;Perdigão;12;12;7310
MG;314980;Perdizes;17;12;13924
MG;314990;Perdões;1;6;19407
MG;314995;Periquito;21;12;7030
MG;315000;Pescador;30;12;4056
MG;315010;Piau;12;10;2973
MG;315015;Piedade de Caratinga;15;1;6444
MG;315020;Piedade de Ponte Nova;1;3;4113
MG;315030;Piedade do Rio Grande;1;1;4781
MG;315040;Piedade dos Gerais;1;3;4542
MG;315050;Pimenta;1;1;8164
MG;315053;Pingo-d'Água;21;12;4016
MG;315057;Pintópolis;21;12;7727
MG;315060;Piracema;12;12;6554
MG;315070;Pirajuba;12;12;3694
MG;315080;Piranga;5;10;17208
MG;315090;Piranguçu;1;3;5113
MG;315100;Piranguinho;1;3;7849
MG;315110;Pirapetinga;17;12;10240
MG;315120;Pirapora;1;6;51636
MG;315130;Piraúba;12;12;10686
MG;315140;Pitangui;9;6;24618
MG;315150;Piumhi;20;7;30984
MG;315160;Planura;30;12;10289
MG;315170;Poço Fundo;2;4;15350
MG;315180;Poços de Caldas;6;11;144386
MG;315190;Pocrane;27;12;8769
MG;315200;Pompéu;1;1;28393
MG;315210;Ponte Nova;30;10;55687
MG;315213;Ponto Chique;21;12;4046
MG;315217;Ponto dos Volantes;21;12;10976
MG;315220;Porteirinha;17;12;36864
MG;315230;Porto Firme;18;8;10404
MG;315240;Poté;1;1;14749
MG;315250;Pouso Alegre;19;10;120467
MG;315260;Pouso Alto;19;10;6359
MG;315270;Prados;24;5;8168
MG;315280;Prata;15;11;25511
MG;315290;Pratápolis;31;12;8653
MG;315300;Pratinha;27;12;3236
MG;315310;Presidente Bernardes;1;1;5699
MG;315320;Presidente Juscelino;1;3;4257
MG;315330;Presidente Kubitschek;1;3;2978
MG;315340;Presidente Olegário;1;1;18256
MG;315360;Prudente de Morais;1;3;8874
MG;315370;Quartel Geral;12;12;3200
MG;315380;Queluzito;1;3;1826
MG;315390;Raposos;16;2;14874
MG;315400;Raul Soares;19;9;23901
MG;315410;Recreio;1;1;10194
MG;315415;Reduto;19;11;6344
MG;315420;Resende Costa;2;6;10537
MG;315430;Resplendor;1;1;17024
MG;315440;Ressaquinha;12;12;4574
MG;315445;Riachinho;1;1;8126
MG;315450;Riacho dos Machados;10;3;9392
MG;315460;Ribeirão das Neves;12;12;329112
MG;315470;Ribeirão Vermelho;27;12;3773
MG;315480;Rio Acima;27;12;8257
MG;315490;Rio Casca;1;6;14496
MG;315510;Rio do Prado;12;12;4489
MG;315500;Rio Doce;7;4;2520
MG;315520;Rio Espera;11;6;6594
MG;315530;Rio Manso;2;3;5007
MG;315540;Rio Novo;13;9;8910
MG;315550;Rio Paranaíba;30;11;10809
MG;315560;Rio Pardo de Minas;15;7;28633
MG;315570;Rio Piracicaba;29;9;14319
MG;315580;Rio Pomba;25;8;16709
MG;315590;Rio Preto;21;9;5388
MG;315600;Rio Vermelho;31;1;14856
MG;315610;Ritápolis;1;3;5068
MG;315620;Rochedo de Minas;1;3;2036
MG;315630;Rodeiro;1;3;6178
MG;315640;Romaria;1;3;3561
MG;315645;Rosário da Limeira;22;12;4151
MG;315650;Rubelita;1;3;8299
MG;315660;Rubim;31;12;9561
MG;315670;Sabará;17;7;120770
MG;315680;Sabinópolis;24;2;15889
MG;315690;Sacramento;12;10;22159
MG;315700;Salinas;4;10;37370
MG;315710;Salto da Divisa;27;12;6896
MG;315720;Santa Bárbara;13;6;26185
MG;315725;Santa Bárbara do Leste;27;4;7451
MG;315727;Santa Bárbara do Monte Verde;1;1;2796
MG;315730;Santa Bárbara do Tugúrio;30;12;4504
MG;315733;Santa Cruz de Minas;21;12;7347
MG;315737;Santa Cruz de Salinas;23;12;5192
MG;315740;Santa Cruz do Escalvado;27;12;5193
MG;315750;Santa Efigênia de Minas;1;3;4519
MG;315760;Santa Fé de Minas;1;3;4034
MG;315765;Santa Helena de Minas;21;12;5892
MG;315770;Santa Juliana;17;12;10582
MG;315780;Santa Luzia;18;3;222507
MG;315790;Santa Margarida;5;11;14205
MG;315800;Santa Maria de Itabira;1;1;10445
MG;315810;Santa Maria do Salto;30;12;5724
MG;315820;Santa Maria do Suaçuí;16;3;14427
MG;315920;Santa Rita de Caldas;1;1;9078
MG;315940;Santa Rita de Ibitipoca;3;3;3747
MG;315930;Santa Rita de Jacutinga;22;5;5588
MG;315935;Santa Rita de Minas;1;1;5787
MG;315950;Santa Rita do Itueto;1;3;5652
MG;315960;Santa Rita do Sapucaí;22;5;34246
MG;315970;Santa Rosa da Serra;1;3;3261
MG;315980;Santa Vitória;31;5;15492
MG;315830;Santana da Vargem;1;3;7092
MG;315840;Santana de Cataguases;26;7;3603
MG;315850;Santana de Pirapama;1;1;8549
MG;315860;Santana do Deserto;12;12;3833
MG;315870;Santana do Garambéu;2;3;2104
MG;315880;Santana do Jacaré;12;12;4532
MG;315890;Santana do Manhuaçu;1;3;8185
MG;315895;Santana do Paraíso;28;4;22765
MG;315900;Santana do Riacho;1;3;4159
MG;315910;Santana dos Montes;1;3;3989
MG;315990;Santo Antônio do Amparo;12;6;17255
MG;316000;Santo Antônio do Aventureiro;13;6;3489
MG;316010;Santo Antônio do Grama;12;12;4241
MG;316020;Santo Antônio do Itambé;1;3;4517
